Country Name	"Country Code"	"Series Name"	"Series Code"	"Time"	"Time Code"	"Value"
Guatemala	"GTM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.577349424362183"
Guatemala	"GTM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.415842652320862"
Guatemala	"GTM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.395547091960907"
Guatemala	"GTM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.30497133731842"
Guinea	"GIN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.880607545375824"
Guinea	"GIN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.842596650123596"
Guinea	"GIN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.669287204742432"
Guinea	"GIN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.939894258975983"
Guinea	"GIN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.864391386508942"
Guinea-Bissau	"GNB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.684850454330444"
Guinea-Bissau	"GNB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.561577141284943"
Guinea-Bissau	"GNB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.721676051616669"
Guinea-Bissau	"GNB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.280024617910385"
Guinea-Bissau	"GNB"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.394830405712128"
Guyana	"GUY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.191917717456818"
Guyana	"GUY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.254104405641556"
Guyana	"GUY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.13758060336113"
Guyana	"GUY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.137163653969765"
Guyana	"GUY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.0270621627569199"
Haiti	"HTI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.640176177024841"
Haiti	"HTI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.887624740600586"
Haiti	"HTI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.02747869491577"
Haiti	"HTI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.12809944152832"
Haiti	"HTI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.4062956571579"
Honduras	"HND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.531866431236267"
Honduras	"HND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.569066166877747"
Honduras	"HND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.448519617319107"
Honduras	"HND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.627824068069458"
Honduras	"HND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.552035331726074"
"Hong Kong SAR, China"	"HKG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.776450574398041"
"Hong Kong SAR, China"	"HKG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.228379547595978"
"Hong Kong SAR, China"	"HKG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.0566768497228622"
"Hong Kong SAR, China"	"HKG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.263209611177444"
"Hong Kong SAR, China"	"HKG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.61155503988266"
Hungary	"HUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.737417697906494"
Hungary	"HUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.761821568012238"
Hungary	"HUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.836977124214172"
Hungary	"HUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.798463761806488"
Hungary	"HUN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.635951280593872"
Iceland	"ISL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.39457714557648"
Iceland	"ISL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.61964797973633"
Iceland	"ISL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.37493765354156"
Iceland	"ISL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.3721786737442"
Iceland	"ISL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.26293528079987"
India	"IND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.997705161571503"
India	"IND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.796840608119965"
India	"IND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.841136157512665"
India	"IND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.691997945308685"
India	"IND"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.568608164787292"
Indonesia	"IDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.552077412605286"
Indonesia	"IDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.502156674861908"
Indonesia	"IDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.462322682142258"
Indonesia	"IDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.531467199325562"
Indonesia	"IDN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.439423859119415"
"Iran, Islamic Rep."	"IRN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.34214425086975"
"Iran, Islamic Rep."	"IRN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.71146535873413"
"Iran, Islamic Rep."	"IRN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.69916200637817"
"Iran, Islamic Rep."	"IRN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.58438456058502"
"Iran, Islamic Rep."	"IRN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.58643913269043"
Iraq	"IRQ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.52095818519592"
Iraq	"IRQ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-2.6091480255127"
Iraq	"IRQ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-2.47469043731689"
Iraq	"IRQ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-2.38455939292908"
Iraq	"IRQ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-2.47392463684082"
Ireland	"IRL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.01116824150085"
Ireland	"IRL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.959303259849548"
Ireland	"IRL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.965446054935455"
Ireland	"IRL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.843531429767609"
Ireland	"IRL"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.881889522075653"
Isle of Man	"IMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"NA"
Isle of Man	"IMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"NA"
Isle of Man	"IMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"NA"
Isle of Man	"IMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"NA"
Isle of Man	"IMN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"NA"
Israel	"ISR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.918106615543365"
Israel	"ISR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.815560400485992"
Israel	"ISR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.88781064748764"
Israel	"ISR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.1222825050354"
Israel	"ISR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.285315990448"
Italy	"ITA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.326139509677887"
Italy	"ITA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.381040453910828"
Italy	"ITA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.39929535984993"
Italy	"ITA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.550413906574249"
Italy	"ITA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.413505375385284"
Jamaica	"JAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.423851728439331"
Jamaica	"JAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.388235539197922"
Jamaica	"JAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.258638471364975"
Jamaica	"JAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.217914655804634"
Jamaica	"JAM"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.379746347665787"
Japan	"JPN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.03735864162445"
Japan	"JPN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.01969504356384"
Japan	"JPN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.02606689929962"
Japan	"JPN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.01535642147064"
Japan	"JPN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.07391095161438"
Jordan	"JOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.379783809185028"
Jordan	"JOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.274439603090286"
Jordan	"JOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.267881631851196"
Jordan	"JOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.315793395042419"
Jordan	"JOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.296307682991028"
Kazakhstan	"KAZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.0526988133788109"
Kazakhstan	"KAZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.167979881167412"
Kazakhstan	"KAZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.257630288600922"
Kazakhstan	"KAZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.231327518820763"
Kazakhstan	"KAZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.356833428144455"
Kenya	"KEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.17969214916229"
Kenya	"KEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.10573601722717"
Kenya	"KEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.00722682476044"
Kenya	"KEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.03241419792175"
Kenya	"KEN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.943087220191956"
Kiribati	"KIR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.998590290546417"
Kiribati	"KIR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.12423300743103"
Kiribati	"KIR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.16373264789581"
Kiribati	"KIR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.13891088962555"
Kiribati	"KIR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.11602663993835"
"Korea, Dem. People's Rep."	"PRK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.34075191617012"
"Korea, Dem. People's Rep."	"PRK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.286907196044922"
"Korea, Dem. People's Rep."	"PRK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.378693789243698"
"Korea, Dem. People's Rep."	"PRK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.477292448282242"
"Korea, Dem. People's Rep."	"PRK"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.412224322557449"
"Korea, Rep."	"KOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.638081014156342"
"Korea, Rep."	"KOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.546021044254303"
"Korea, Rep."	"KOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.608559489250183"
"Korea, Rep."	"KOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.62952595949173"
"Korea, Rep."	"KOR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.56241101026535"
Kosovo	"XKX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.675402104854584"
Kosovo	"XKX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.348640084266663"
Kosovo	"XKX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.279240250587463"
Kosovo	"XKX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.113625250756741"
Kosovo	"XKX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.252448588609695"
Kuwait	"KWT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.0905337333679199"
Kuwait	"KWT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.175113588571548"
Kuwait	"KWT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.225190043449402"
Kuwait	"KWT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.26298251748085"
Kuwait	"KWT"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.28121742606163"
Kyrgyz Republic	"KGZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.529558122158051"
Kyrgyz Republic	"KGZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.266192227602005"
Kyrgyz Republic	"KGZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.45618799328804"
Kyrgyz Republic	"KGZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.467156112194061"
Kyrgyz Republic	"KGZ"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.54657906293869"
Lao PDR	"LAO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.407829284667969"
Lao PDR	"LAO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.530268251895905"
Lao PDR	"LAO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.693885385990143"
Lao PDR	"LAO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.712418019771576"
Lao PDR	"LAO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.802727520465851"
Latvia	"LVA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.395304828882217"
Latvia	"LVA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.42679351568222"
Latvia	"LVA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.462128847837448"
Latvia	"LVA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.673323035240173"
Latvia	"LVA"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.480724364519119"
Lebanon	"LBN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-1.62153577804565"
Lebanon	"LBN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-1.67229104042053"
Lebanon	"LBN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-1.62113451957703"
Lebanon	"LBN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-1.48194456100464"
Lebanon	"LBN"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-1.47351241111755"
Lesotho	"LSO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.188686534762383"
Lesotho	"LSO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.427999049425125"
Lesotho	"LSO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.253533631563187"
Lesotho	"LSO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.213269129395485"
Lesotho	"LSO"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.134738370776176"
Liberia	"LBR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.203764617443085"
Liberia	"LBR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.339135408401489"
Liberia	"LBR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.314182639122009"
Liberia	"LBR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.286361515522003"
Liberia	"LBR"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.291599869728088"
Libya	"LBY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-2.43496870994568"
Libya	"LBY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-2.56577134132385"
Libya	"LBY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-2.46227836608887"
Libya	"LBY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-2.30834579467773"
Libya	"LBY"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-2.19796347618103"
Liechtenstein	"LIE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.45358550548553"
Liechtenstein	"LIE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.59749317169189"
Liechtenstein	"LIE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.66911089420319"
Liechtenstein	"LIE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.59549152851105"
Liechtenstein	"LIE"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.64433610439301"
Lithuania	"LTU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"0.729063928127289"
Lithuania	"LTU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"0.770523190498352"
Lithuania	"LTU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"0.921403408050537"
Lithuania	"LTU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"0.809718430042267"
Lithuania	"LTU"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"0.653739511966705"
Luxembourg	"LUX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.34725511074066"
Luxembourg	"LUX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.33317494392395"
Luxembourg	"LUX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.21239566802979"
Luxembourg	"LUX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.1939195394516"
Luxembourg	"LUX"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.06388890743256"
"Macao SAR, China"	"MAC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"1.22957813739777"
"Macao SAR, China"	"MAC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"1.2152909040451"
"Macao SAR, China"	"MAC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"1.13746881484985"
"Macao SAR, China"	"MAC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"1.02887463569641"
"Macao SAR, China"	"MAC"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"1.12756788730621"
Madagascar	"MDG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.578839123249054"
Madagascar	"MDG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.313983827829361"
Madagascar	"MDG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.509343922138214"
Madagascar	"MDG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.542279779911041"
Madagascar	"MDG"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2022"	"YR2022"	"-0.531038582324982"
Malawi	"MWI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2018"	"YR2018"	"-0.431270897388458"
Malawi	"MWI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2019"	"YR2019"	"-0.286847949028015"
Malawi	"MWI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2020"	"YR2020"	"-0.118913285434246"
Malawi	"MWI"	"Political Stability and Absence of Violence/Terrorism: Estimate"	"PV.EST"	"2021"	"YR2021"	"-0.109315782785416"
